[2026-01-03 22:30:58.594] [info]  No state version found, assuming empty state.
[2026-01-03 23:56:13.314] [info]  Migrator VaultSettingsKeyMigrator (to version 36) should migrate: false - up
[2026-01-03 23:56:13.314] [info]  Migrator AvatarColorMigrator (to version 37) should migrate: false - up
[2026-01-03 23:56:13.314] [info]  Migrator TokenServiceStateProviderMigrator (to version 38) should migrate: false - up
[2026-01-03 23:56:13.315] [info]  Migrator MoveBillingAccountProfileMigrator (to version 39) should migrate: false - up
[2026-01-03 23:56:13.315] [info]  Migrator OrganizationMigrator (to version 40) should migrate: false - up
[2026-01-03 23:56:13.315] [info]  Migrator EventCollectionMigrator (to version 41) should migrate: false - up
[2026-01-03 23:56:13.315] [info]  Migrator EnableFaviconMigrator (to version 42) should migrate: false - up
[2026-01-03 23:56:13.315] [info]  Migrator AutoConfirmFingerPrintsMigrator (to version 43) should migrate: false - up
[2026-01-03 23:56:13.315] [info]  Migrator UserDecryptionOptionsMigrator (to version 44) should migrate: false - up
[2026-01-03 23:56:13.315] [info]  Migrator MergeEnvironmentState (to version 45) should migrate: false - up
[2026-01-03 23:56:13.315] [info]  Migrator DeleteBiometricPromptCancelledData (to version 46) should migrate: false - up
[2026-01-03 23:56:13.315] [info]  Migrator MoveDesktopSettingsMigrator (to version 47) should migrate: false - up
[2026-01-03 23:56:13.315] [info]  Migrator MoveDdgToStateProviderMigrator (to version 48) should migrate: false - up
[2026-01-03 23:56:13.315] [info]  Migrator AccountServerConfigMigrator (to version 49) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator KeyConnectorMigrator (to version 50) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator RememberedEmailMigrator (to version 51) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator DeleteInstalledVersion (to version 52) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator DeviceTrustServiceStateProviderMigrator (to version 53) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator SendMigrator (to version 54) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator MoveMasterKeyStateToProviderMigrator (to version 55) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator AuthRequestMigrator (to version 56) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator CipherServiceMigrator (to version 57) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator RemoveRefreshTokenMigratedFlagMigrator (to version 58) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator KdfConfigMigrator (to version 59) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator KnownAccountsMigrator (to version 60) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator PinStateMigrator (to version 61) should migrate: false - up
[2026-01-03 23:56:13.316] [info]  Migrator VaultTimeoutSettingsServiceStateProviderMigrator (to version 62) should migrate: false - up
[2026-01-03 23:56:13.317] [info]  Migrator PasswordOptionsMigrator (to version 63) should migrate: false - up
[2026-01-03 23:56:13.317] [info]  Migrator GeneratorHistoryMigrator (to version 64) should migrate: false - up
[2026-01-03 23:56:13.317] [info]  Migrator ForwarderOptionsMigrator (to version 65) should migrate: false - up
[2026-01-03 23:56:13.317] [info]  Migrator MoveFinalDesktopSettingsMigrator (to version 66) should migrate: false - up
[2026-01-03 23:56:13.317] [info]  Migrator RemoveUnassignedItemsBannerDismissed (to version 67) should migrate: false - up
[2026-01-03 23:56:13.317] [info]  Migrator MoveLastSyncDate (to version 68) should migrate: false - up
[2026-01-03 23:56:13.317] [info]  Migrator MigrateIncorrectFolderKey (to version 69) should migrate: false - up
[2026-01-03 23:56:13.317] [info]  Migrator RemoveAcBannersDismissed (to version 70) should migrate: false - up
[2026-01-03 23:56:13.317] [info]  Migrator RemoveNewCustomizationOptionsCalloutDismissed (to version 71) should migrate: false - up
[2026-01-03 23:56:13.317] [info]  Migrator RemoveAccountDeprovisioningBannerDismissed (to version 72) should migrate: false - up
[2026-01-03 23:56:13.410] [info]  [Process Isolation] Isolating process from debuggers and memory dumps
[2026-01-03 23:56:13.444] [info]  Coredumps are disabled in renderer process
[2026-01-03 23:56:14.120] [info]  [Native Messaging IPC] Clearing connected apps
[2026-01-03 23:56:14.122] [info]  State version: 72
[2026-01-03 23:56:14.129] [info]  [NAPI] [INFO] desktop_core::password::password: falling back to get legacy Bitwarden_auto 9e105d08-42bd-4c11-ad0a-ad550185cc7f_user_auto
[2026-01-03 23:56:14.207] [info]  Using SignalR for server notifications
[2026-01-03 23:56:14.606] [info]  [SignalR] WebSocket connected to wss://notifications.bitwarden.com/hub?access_token=[REDACTED]
[2026-01-03 23:56:14.608] [info]  [SignalR] Using HubProtocol 'messagepack'.
[2026-01-03 23:56:31.232] [info]  [KeyService] Deriving master key took 219ms
[2026-01-03 23:56:31.252] [info]  Vault unlocked 2026-01-03T23:56:31.252Z
[2026-01-03 23:56:31.286] [info]  [NAPI] [INFO] desktop_core::password::password: OS keyring is_locked=false
[2026-01-03 23:56:31.534] [info]  [LockComponent] Sync took 212ms
[2026-01-03 23:56:31.535] [info]  [LockComponent] Private key regeneration took 1ms
[2026-01-03 23:56:31.756] [info]  [CipherService]: decrypt complete took 46.59999999962747 [ [ 'Items', 109 ] ]
[2026-01-03 23:56:31.830] [info]  [SearchService]: index complete took 68.70000000111759 [ [ 'Items', 109 ] ]
[2026-01-03 23:57:02.823] [error] [Main Biometrics IPC Listener] setup failed Failed to set up polkit policy
[2026-01-03 23:57:02.909] [info]  [NAPI] [INFO] desktop_core::password::password: OS keyring is_locked=false
[2026-01-04 00:09:36.144] [info]  State version: 72
[2026-01-04 00:09:36.148] [info]  Migrator MinVersionMigrator (to version 3) should migrate: false - up
[2026-01-04 00:09:36.148] [info]  Migrator RemoveEverBeenUnlockedMigrator (to version 4) should migrate: false - up
[2026-01-04 00:09:36.149] [info]  Migrator AddKeyTypeToOrgKeysMigrator (to version 5) should migrate: false - up
[2026-01-04 00:09:36.149] [info]  Migrator RemoveLegacyEtmKeyMigrator (to version 6) should migrate: false - up
[2026-01-04 00:09:36.149] [info]  Migrator MoveBiometricAutoPromptToAccount (to version 7) should migrate: false - up
[2026-01-04 00:09:36.149] [info]  Migrator MoveStateVersionMigrator (to version 8) should migrate: false - up
[2026-01-04 00:09:36.149] [info]  Migrator MoveBrowserSettingsToGlobal (to version 9) should migrate: false - up
[2026-01-04 00:09:36.150] [info]  Migrator EverHadUserKeyMigrator (to version 10) should migrate: false - up
[2026-01-04 00:09:36.150] [info]  Migrator OrganizationKeyMigrator (to version 11) should migrate: false - up
[2026-01-04 00:09:36.150] [info]  Migrator MoveEnvironmentStateToProviders (to version 12) should migrate: false - up
[2026-01-04 00:09:36.150] [info]  Migrator ProviderKeyMigrator (to version 13) should migrate: false - up
[2026-01-04 00:09:36.150] [info]  Migrator MoveBiometricClientKeyHalfToStateProviders (to version 14) should migrate: false - up
[2026-01-04 00:09:36.150] [info]  Migrator FolderMigrator (to version 15) should migrate: false - up
[2026-01-04 00:09:36.150] [info]  Migrator LastSyncMigrator (to version 16) should migrate: false - up
[2026-01-04 00:09:36.150] [info]  Migrator EnablePasskeysMigrator (to version 17) should migrate: false - up
[2026-01-04 00:09:36.151] [info]  Migrator AutofillSettingsKeyMigrator (to version 18) should migrate: false - up
[2026-01-04 00:09:36.151] [info]  Migrator RequirePasswordOnStartMigrator (to version 19) should migrate: false - up
[2026-01-04 00:09:36.151] [info]  Migrator PrivateKeyMigrator (to version 20) should migrate: false - up
[2026-01-04 00:09:36.151] [info]  Migrator CollectionMigrator (to version 21) should migrate: false - up
[2026-01-04 00:09:36.151] [info]  Migrator CollapsedGroupingsMigrator (to version 22) should migrate: false - up
[2026-01-04 00:09:36.151] [info]  Migrator MoveBiometricPromptsToStateProviders (to version 23) should migrate: false - up
[2026-01-04 00:09:36.151] [info]  Migrator SmOnboardingTasksMigrator (to version 24) should migrate: false - up
[2026-01-04 00:09:36.151] [info]  Migrator ClearClipboardDelayMigrator (to version 25) should migrate: false - up
[2026-01-04 00:09:36.151] [info]  Migrator RevertLastSyncMigrator (to version 26) should migrate: false - up
[2026-01-04 00:09:36.151] [info]  Migrator BadgeSettingsMigrator (to version 27) should migrate: false - up
[2026-01-04 00:09:36.151] [info]  Migrator MoveBiometricUnlockToStateProviders (to version 28) should migrate: false - up
[2026-01-04 00:09:36.151] [info]  Migrator UserNotificationSettingsKeyMigrator (to version 29) should migrate: false - up
[2026-01-04 00:09:36.152] [info]  Migrator PolicyMigrator (to version 30) should migrate: false - up
[2026-01-04 00:09:36.152] [info]  Migrator EnableContextMenuMigrator (to version 31) should migrate: false - up
[2026-01-04 00:09:36.152] [info]  Migrator PreferredLanguageMigrator (to version 32) should migrate: false - up
[2026-01-04 00:09:36.152] [info]  Migrator AppIdMigrator (to version 33) should migrate: false - up
[2026-01-04 00:09:36.152] [info]  Migrator DomainSettingsMigrator (to version 34) should migrate: false - up
[2026-01-04 00:09:36.152] [info]  Migrator MoveThemeToStateProviderMigrator (to version 35) should migrate: false - up
[2026-01-04 00:09:36.152] [info]  Migrator VaultSettingsKeyMigrator (to version 36) should migrate: false - up
[2026-01-04 00:09:36.152] [info]  Migrator AvatarColorMigrator (to version 37) should migrate: false - up
[2026-01-04 00:09:36.152] [info]  Migrator TokenServiceStateProviderMigrator (to version 38) should migrate: false - up
[2026-01-04 00:09:36.152] [info]  Migrator MoveBillingAccountProfileMigrator (to version 39) should migrate: false - up
[2026-01-04 00:09:36.152] [info]  Migrator OrganizationMigrator (to version 40) should migrate: false - up
[2026-01-04 00:09:36.153] [info]  Migrator EventCollectionMigrator (to version 41) should migrate: false - up
[2026-01-04 00:09:36.153] [info]  Migrator EnableFaviconMigrator (to version 42) should migrate: false - up
[2026-01-04 00:09:36.153] [info]  Migrator AutoConfirmFingerPrintsMigrator (to version 43) should migrate: false - up
[2026-01-04 00:09:36.153] [info]  Migrator UserDecryptionOptionsMigrator (to version 44) should migrate: false - up
[2026-01-04 00:09:36.153] [info]  Migrator MergeEnvironmentState (to version 45) should migrate: false - up
[2026-01-04 00:09:36.153] [info]  Migrator DeleteBiometricPromptCancelledData (to version 46) should migrate: false - up
[2026-01-04 00:09:36.153] [info]  Migrator MoveDesktopSettingsMigrator (to version 47) should migrate: false - up
[2026-01-04 00:09:36.153] [info]  Migrator MoveDdgToStateProviderMigrator (to version 48) should migrate: false - up
[2026-01-04 00:09:36.153] [info]  Migrator AccountServerConfigMigrator (to version 49) should migrate: false - up
[2026-01-04 00:09:36.153] [info]  Migrator KeyConnectorMigrator (to version 50) should migrate: false - up
[2026-01-04 00:09:36.153] [info]  Migrator RememberedEmailMigrator (to version 51) should migrate: false - up
[2026-01-04 00:09:36.153] [info]  Migrator DeleteInstalledVersion (to version 52) should migrate: false - up
[2026-01-04 00:09:36.154] [info]  Migrator DeviceTrustServiceStateProviderMigrator (to version 53) should migrate: false - up
[2026-01-04 00:09:36.154] [info]  Migrator SendMigrator (to version 54) should migrate: false - up
[2026-01-04 00:09:36.154] [info]  Migrator MoveMasterKeyStateToProviderMigrator (to version 55) should migrate: false - up
[2026-01-04 00:09:36.154] [info]  Migrator AuthRequestMigrator (to version 56) should migrate: false - up
[2026-01-04 00:09:36.154] [info]  Migrator CipherServiceMigrator (to version 57) should migrate: false - up
[2026-01-04 00:09:36.154] [info]  Migrator RemoveRefreshTokenMigratedFlagMigrator (to version 58) should migrate: false - up
[2026-01-04 00:09:36.154] [info]  Migrator KdfConfigMigrator (to version 59) should migrate: false - up
[2026-01-04 00:09:36.154] [info]  Migrator KnownAccountsMigrator (to version 60) should migrate: false - up
[2026-01-04 00:09:36.154] [info]  Migrator PinStateMigrator (to version 61) should migrate: false - up
[2026-01-04 00:09:36.154] [info]  Migrator VaultTimeoutSettingsServiceStateProviderMigrator (to version 62) should migrate: false - up
[2026-01-04 00:09:36.154] [info]  Migrator PasswordOptionsMigrator (to version 63) should migrate: false - up
[2026-01-04 00:09:36.154] [info]  Migrator GeneratorHistoryMigrator (to version 64) should migrate: false - up
[2026-01-04 00:09:36.155] [info]  Migrator ForwarderOptionsMigrator (to version 65) should migrate: false - up
[2026-01-04 00:09:36.155] [info]  Migrator MoveFinalDesktopSettingsMigrator (to version 66) should migrate: false - up
[2026-01-04 00:09:36.155] [info]  Migrator RemoveUnassignedItemsBannerDismissed (to version 67) should migrate: false - up
[2026-01-04 00:09:36.155] [info]  Migrator MoveLastSyncDate (to version 68) should migrate: false - up
[2026-01-04 00:09:36.155] [info]  Migrator MigrateIncorrectFolderKey (to version 69) should migrate: false - up
[2026-01-04 00:09:36.155] [info]  Migrator RemoveAcBannersDismissed (to version 70) should migrate: false - up
[2026-01-04 00:09:36.155] [info]  Migrator RemoveNewCustomizationOptionsCalloutDismissed (to version 71) should migrate: false - up
[2026-01-04 00:09:36.155] [info]  Migrator RemoveAccountDeprovisioningBannerDismissed (to version 72) should migrate: false - up
[2026-01-04 00:09:36.248] [info]  [Process Isolation] Isolating process from debuggers and memory dumps
[2026-01-04 00:09:36.284] [info]  Coredumps are disabled in renderer process
[2026-01-04 00:09:36.977] [info]  [Native Messaging IPC] Clearing connected apps
[2026-01-04 00:09:36.980] [info]  State version: 72
[2026-01-04 00:09:36.988] [info]  [NAPI] [INFO] desktop_core::password::password: falling back to get legacy Bitwarden_auto 9e105d08-42bd-4c11-ad0a-ad550185cc7f_user_auto
